timestamp,player_win,duration_sec,player_hp,enemy_hp,player_shots,player_hits,enemy_shots,enemy_hits,feint_attempts,feint_hidden_count,feint_hidden_avg,plain_hidden_count,plain_hidden_avg,tactic_search,tactic_approach,tactic_assault,tactic_ambush,tactic_attack,tactic_feint,tactic_retreat,ai_type,opponent
2026-07-27 01:41:05,0,16.6,0,1,6,2,4,3,1,1,0.64,4,0.71,6.8,0.0,0.0,2.9,1.8,1.3,2.9,pro_optimized_v1,bot_camper
2026-07-27 01:41:09,0,21.4,0,2,3,1,3,3,0,0,0.00,5,0.57,14.3,0.3,1.0,1.3,0.8,0.0,3.2,pro_optimized_v1,bot_camper
2026-07-27 01:41:12,0,14.4,0,1,7,2,4,3,1,1,1.40,3,0.61,4.7,0.8,0.0,1.8,1.7,1.3,3.1,pro_optimized_v1,bot_rusher
2026-07-27 01:41:14,0,12.5,0,3,4,0,6,3,1,0,0.00,5,0.68,4.4,0.0,0.0,1.6,2.3,0.0,4.2,pro_optimized_v1,bot_standard
2026-07-27 01:41:18,1,23.4,1,0,7,3,4,2,1,0,0.00,11,0.81,4.7,0.5,1.0,3.4,1.3,1.3,10.2,pro_optimized_v1,bot_camper
2026-07-27 01:41:22,0,19.7,0,2,6,1,5,3,2,1,1.56,3,1.17,7.5,1.3,0.0,3.6,2.6,1.3,2.9,pro_optimized_v1,bot_slippery
2026-07-27 01:41:27,0,25.9,0,1,13,2,12,3,4,3,1.09,4,1.00,10.9,0.0,0.0,2.3,4.6,4.2,2.9,pro_learned_v5,bot_standard
2026-07-27 01:41:30,0,20.0,0,2,6,1,5,3,2,2,0.82,6,1.28,9.7,0.0,0.0,3.1,1.3,2.6,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:41:33,0,14.8,0,3,4,0,4,3,2,0,0.00,3,0.83,6.5,0.0,0.0,1.6,1.0,2.6,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:41:36,0,17.4,0,1,11,2,9,3,3,2,0.54,4,0.86,6.2,0.0,0.0,1.3,3.6,2.9,2.3,pro_learned_v5,bot_rookie
2026-07-27 01:41:40,0,21.6,0,2,12,1,9,3,2,2,0.67,6,0.86,8.6,0.0,0.0,3.6,3.2,2.6,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:41:42,0,10.4,0,3,2,0,3,3,1,1,0.54,3,0.89,4.4,0.0,0.0,0.5,1.0,1.3,3.1,pro_learned_v5,bot_camper
2026-07-27 01:41:45,0,11.5,0,2,5,1,4,3,1,1,0.42,2,1.19,5.5,0.0,0.0,0.5,1.0,1.3,2.6,pro_learned_v5,bot_slippery
2026-07-27 01:41:50,0,31.2,0,1,13,2,8,3,3,2,1.36,10,0.65,12.2,0.0,0.0,6.0,1.8,3.9,6.2,pro_learned_v5,bot_camper
2026-07-27 01:41:53,0,14.5,0,2,6,1,5,3,1,1,1.28,2,1.96,5.5,0.0,0.0,2.3,1.8,1.3,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:41:56,0,19.6,0,1,13,2,7,3,2,1,0.86,3,1.15,8.1,0.0,0.0,1.6,3.2,2.6,3.1,pro_learned_v5,bot_standard
2026-07-27 01:42:00,1,24.9,3,0,10,3,6,0,1,0,0.00,3,1.19,16.1,0.0,0.0,3.6,2.8,1.3,0.0,pro_learned_v5,bot_slippery
2026-07-27 01:42:04,0,19.5,0,3,6,0,7,3,2,3,1.12,4,0.49,8.6,0.0,0.0,3.1,2.1,2.6,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:42:09,0,30.6,0,2,19,1,21,3,3,2,0.36,7,1.01,9.1,0.0,0.0,4.4,8.8,3.9,3.9,pro_learned_v5,bot_rookie
2026-07-27 01:42:11,0,9.6,0,2,3,1,3,3,1,1,0.98,2,0.82,3.7,0.0,0.0,0.0,1.0,1.3,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:42:14,0,15.4,0,1,10,2,6,3,2,1,4.46,2,1.10,5.2,1.3,0.0,1.4,2.3,1.6,2.6,pro_learned_v5,bot_rookie
2026-07-27 01:42:17,1,12.0,3,0,9,3,3,0,2,2,0.40,0,0.00,6.0,0.0,0.0,1.0,1.8,2.2,0.0,pro_learned_v5,bot_standard
2026-07-27 01:42:19,0,12.4,0,3,6,0,4,3,2,1,0.62,3,0.77,5.1,0.0,0.0,0.8,1.0,2.6,2.9,pro_learned_v5,bot_camper
2026-07-27 01:42:22,0,13.4,0,3,7,0,6,3,1,0,0.00,4,0.54,4.4,0.0,0.0,2.2,2.3,1.3,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:42:25,0,13.7,0,2,6,1,3,3,2,2,0.85,1,1.28,5.2,0.0,0.0,1.6,1.0,2.6,2.9,pro_learned_v5,bot_camper
2026-07-27 01:42:28,0,12.9,0,2,6,1,7,3,0,0,0.00,3,0.79,5.9,0.0,0.0,1.0,2.6,0.0,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:42:31,0,19.5,0,3,10,0,7,3,2,2,1.60,7,0.59,8.3,0.0,0.0,3.9,1.8,2.6,2.9,pro_learned_v5,bot_rookie
2026-07-27 01:42:33,0,10.4,0,3,5,0,5,3,1,1,1.58,3,0.33,3.9,0.0,0.0,0.5,1.5,1.3,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:42:37,0,18.6,0,1,8,2,5,3,1,0,0.00,4,1.14,10.7,0.0,0.0,1.3,1.2,1.3,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:42:40,0,16.3,0,1,6,2,4,3,2,3,0.89,3,0.88,7.3,0.0,0.0,1.6,1.3,2.6,2.6,pro_learned_v5,bot_camper
2026-07-27 01:42:42,0,10.4,0,2,6,1,3,3,1,1,0.32,5,0.56,3.4,0.0,0.0,1.3,0.8,1.3,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:42:45,0,11.3,0,2,7,1,6,3,1,1,0.58,2,0.96,4.2,0.0,0.0,0.3,1.9,1.3,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:42:47,0,11.2,0,3,3,0,4,3,0,0,0.00,3,1.04,6.3,0.0,0.0,0.8,1.0,0.0,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:42:51,1,21.5,1,0,11,3,10,2,1,1,2.24,4,1.11,9.1,0.0,0.0,3.4,3.9,1.3,2.9,pro_learned_v5,bot_rookie
2026-07-27 01:42:53,0,10.9,0,1,3,2,3,3,0,0,0.00,2,0.36,7.0,0.0,0.0,0.0,0.7,0.0,2.6,pro_learned_v5,bot_rusher
2026-07-27 01:42:56,0,15.7,0,3,10,0,6,3,2,2,2.14,3,0.79,6.1,0.0,0.0,3.1,2.1,1.6,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:43:00,0,14.3,0,2,5,1,3,3,1,2,1.32,1,0.70,6.8,0.0,0.0,1.3,1.3,1.3,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:43:05,0,32.6,0,2,10,1,10,3,1,2,0.83,6,1.47,11.7,1.0,0.0,7.5,4.6,1.3,6.0,pro_optimized_v1,bot_camper
2026-07-27 01:43:09,1,20.4,1,0,9,3,6,2,2,2,0.42,6,0.76,5.7,0.3,0.3,1.8,3.1,2.6,5.7,pro_optimized_v1,bot_rookie
2026-07-27 01:43:12,0,19.0,0,2,8,1,4,3,1,1,2.14,3,0.94,7.5,0.0,0.0,4.4,1.6,1.3,3.6,pro_optimized_v1,bot_rookie
2026-07-27 01:43:16,0,22.0,0,1,11,2,9,3,3,3,0.69,5,0.77,2.6,0.5,0.0,2.3,4.3,4.4,7.0,pro_optimized_v1,bot_camper
2026-07-27 01:43:19,1,13.0,1,0,6,3,4,2,1,2,0.46,4,0.72,2.9,0.0,0.8,2.3,1.3,1.8,2.9,pro_optimized_v1,bot_rookie
2026-07-27 01:43:21,0,12.7,0,2,4,1,4,3,2,1,1.34,3,0.67,2.9,0.3,0.8,1.6,1.6,2.6,2.6,pro_optimized_v1,bot_camper
2026-07-27 01:43:24,0,14.9,0,2,4,1,6,3,0,0,0.00,6,0.63,5.2,0.3,0.0,2.6,2.9,0.0,3.4,pro_optimized_v1,bot_standard
2026-07-27 01:43:28,0,20.0,0,2,2,1,7,3,1,0,0.00,3,0.78,4.9,0.8,0.0,5.2,4.5,1.3,3.1,pro_optimized_v1,bot_camper
2026-07-27 01:43:31,0,15.8,0,3,7,0,4,3,2,3,1.12,2,0.56,4.4,0.8,0.0,2.1,1.8,4.2,2.6,pro_optimized_v1,bot_rookie
2026-07-27 01:43:34,0,15.2,0,1,8,2,6,3,1,0,0.00,5,0.76,3.1,0.3,0.0,3.6,2.0,1.3,3.9,pro_optimized_v1,bot_camper
2026-07-27 01:43:37,0,15.3,0,2,4,1,4,3,2,3,0.97,4,1.20,2.9,0.5,0.0,3.9,1.3,3.1,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:43:40,0,18.5,0,1,11,2,7,3,2,2,0.66,8,0.70,2.9,0.3,0.3,4.4,2.3,2.9,4.5,pro_optimized_v1,bot_standard
2026-07-27 01:43:45,1,27.9,1,0,15,3,7,2,1,1,0.22,14,0.61,3.1,0.0,0.3,1.0,3.6,1.3,17.6,pro_optimized_v1,bot_slippery
2026-07-27 01:43:48,0,15.9,0,3,6,0,4,3,1,1,0.68,2,1.43,4.9,0.3,0.0,1.3,1.8,4.4,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:43:50,0,13.5,0,2,4,1,4,3,3,2,0.89,5,0.74,1.0,0.0,0.0,4.7,1.3,2.6,3.4,pro_optimized_v1,bot_slippery
2026-07-27 01:43:54,0,16.2,0,3,10,0,8,3,1,0,0.00,5,0.85,4.4,0.0,0.3,0.3,4.0,1.3,6.0,pro_optimized_v1,bot_rusher
2026-07-27 01:43:56,0,10.1,0,1,6,2,3,3,0,0,0.00,4,0.70,2.3,0.8,0.5,1.3,1.1,0.0,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:43:58,1,10.3,3,0,5,3,4,0,1,1,0.62,2,0.88,3.4,0.0,0.0,3.1,1.5,1.3,0.0,pro_optimized_v1,bot_rookie
2026-07-27 01:44:01,1,15.3,2,0,8,3,6,1,2,2,0.90,1,0.56,3.9,0.0,0.0,0.8,3.9,4.2,1.6,pro_optimized_v1,bot_slippery
2026-07-27 01:44:05,0,21.0,0,2,5,1,10,3,1,2,0.52,7,0.66,3.4,1.6,0.0,1.6,5.7,1.3,7.0,pro_optimized_v1,bot_camper
2026-07-27 01:44:09,0,20.7,0,1,12,2,5,3,3,3,2.29,4,0.95,3.1,1.3,0.8,2.6,1.8,2.6,7.5,pro_optimized_v1,bot_rookie
2026-07-27 01:44:11,1,11.7,2,0,4,3,4,1,2,0,0.00,3,0.49,3.1,0.0,0.0,0.8,2.1,2.9,1.8,pro_optimized_v1,bot_slippery
2026-07-27 01:44:14,0,14.0,0,2,5,1,5,3,2,3,0.41,3,0.71,4.7,0.5,0.3,1.3,2.1,2.6,2.1,pro_optimized_v1,bot_slippery
2026-07-27 01:44:17,0,13.2,0,3,5,0,6,3,0,0,0.00,2,1.60,4.9,0.5,0.0,1.0,3.1,0.0,3.6,pro_optimized_v1,bot_rusher
2026-07-27 01:44:19,0,13.5,0,2,7,1,5,3,0,0,0.00,5,0.78,3.1,1.0,0.0,1.8,1.6,0.0,5.5,pro_optimized_v1,bot_rusher
2026-07-27 01:44:22,0,14.8,0,3,4,0,6,3,2,1,4.16,1,1.30,3.4,0.5,0.0,2.6,2.6,2.6,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:44:26,1,24.8,1,0,12,3,6,2,3,3,1.71,8,0.60,4.4,0.0,0.3,4.6,2.9,5.5,6.2,pro_optimized_v1,bot_slippery
2026-07-27 01:44:30,1,19.0,1,0,10,3,6,2,2,3,0.92,4,0.53,5.2,0.0,0.0,4.7,3.1,2.6,2.4,pro_optimized_v1,bot_slippery
2026-07-27 01:44:33,0,12.1,0,1,7,2,3,3,1,0,0.00,3,1.19,3.1,0.0,0.3,1.0,0.7,2.9,3.1,pro_optimized_v1,bot_rusher
2026-07-27 01:44:37,1,23.0,1,0,11,3,7,2,1,1,0.72,5,0.54,14.6,0.0,0.0,0.5,2.6,1.3,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:44:39,0,10.9,0,1,5,2,3,3,3,2,1.20,1,0.54,2.9,1.6,0.0,0.8,0.5,1.8,2.3,pro_learned_v5,bot_camper
2026-07-27 01:44:42,0,12.8,0,3,2,0,3,3,0,0,0.00,3,0.87,8.1,0.5,0.0,0.3,0.9,0.0,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:44:46,1,21.5,1,0,10,3,8,2,1,1,3.34,3,0.90,11.2,0.0,0.0,2.1,2.8,1.3,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:44:49,0,16.0,0,3,4,0,5,3,2,3,1.14,2,1.31,7.5,0.0,0.0,1.6,1.2,2.6,3.1,pro_learned_v5,bot_standard
2026-07-27 01:44:52,1,13.0,1,0,9,3,5,2,1,1,0.62,3,1.63,2.9,0.8,0.0,2.6,1.3,1.3,3.1,pro_learned_v5,bot_standard
2026-07-27 01:44:54,1,11.8,3,0,6,3,4,0,1,2,0.84,0,0.00,7.0,0.0,0.0,1.0,1.5,1.3,0.0,pro_learned_v5,bot_slippery
2026-07-27 01:44:57,1,14.8,1,0,8,3,5,2,1,1,2.86,4,0.79,6.2,0.0,0.0,2.3,1.1,1.3,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:45:01,0,21.1,0,3,2,0,4,3,2,1,0.66,2,1.69,14.8,0.0,0.0,0.8,1.0,1.4,3.1,pro_learned_v5,bot_camper
2026-07-27 01:45:04,0,16.4,0,1,4,2,8,3,2,3,0.92,5,0.58,5.3,0.0,0.0,2.3,2.6,2.6,2.6,pro_learned_v5,bot_camper
2026-07-27 01:45:07,0,14.0,0,1,7,2,5,3,1,1,1.16,5,0.76,5.5,0.0,0.0,1.9,1.3,1.3,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:45:09,0,12.0,0,3,9,0,4,3,0,0,0.00,4,1.03,4.0,0.0,0.0,3.9,1.0,0.0,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:45:12,0,12.6,0,3,3,0,5,3,1,1,0.36,2,1.39,5.5,0.0,0.0,1.6,1.5,1.3,2.9,pro_learned_v5,bot_rusher
2026-07-27 01:45:15,0,16.4,0,3,3,0,7,3,3,5,0.86,2,0.35,6.5,0.8,0.0,1.6,2.1,2.9,2.6,pro_learned_v5,bot_standard
2026-07-27 01:45:17,0,8.8,0,2,3,1,3,3,2,5,0.62,1,0.44,3.1,0.0,0.0,0.3,0.7,1.6,2.6,pro_learned_v5,bot_rookie
2026-07-27 01:45:21,0,18.5,0,2,9,1,9,3,2,2,2.18,3,0.53,7.6,0.0,0.0,1.3,3.4,2.6,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:45:24,0,17.4,0,2,6,1,7,3,2,2,0.82,3,0.49,7.5,0.0,0.0,1.1,2.9,2.6,2.9,pro_learned_v5,bot_standard
2026-07-27 01:45:27,0,16.7,0,2,7,1,6,3,2,2,0.83,4,0.59,6.5,0.0,0.0,1.8,2.2,2.6,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:45:31,0,21.3,0,1,9,2,10,3,1,1,1.96,4,0.89,9.6,0.0,0.0,2.1,3.1,1.3,4.2,pro_learned_v5,bot_standard
2026-07-27 01:45:35,0,22.5,0,2,10,1,10,3,3,3,1.00,9,0.59,6.5,0.0,0.0,4.7,3.8,3.9,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:45:38,0,19.6,0,3,6,0,3,3,1,1,1.52,3,1.01,13.0,0.0,0.0,1.3,0.9,1.3,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:45:41,1,13.1,3,0,8,3,7,0,1,1,1.00,3,0.44,4.6,0.0,0.0,2.3,3.9,1.3,0.0,pro_learned_v5,bot_rookie
2026-07-27 01:45:44,0,19.4,0,2,6,1,8,3,2,2,1.43,6,0.86,8.8,0.0,0.0,2.3,2.3,2.6,2.9,pro_learned_v5,bot_standard
2026-07-27 01:45:47,0,15.6,0,2,6,1,7,3,1,2,0.86,3,0.37,7.3,0.0,0.0,1.0,2.6,1.3,2.9,pro_learned_v5,bot_rusher
2026-07-27 01:45:50,0,8.5,0,2,2,1,3,3,0,0,0.00,3,0.75,4.2,0.0,0.0,0.5,0.7,0.0,2.6,pro_learned_v5,bot_rusher
2026-07-27 01:45:53,0,21.6,0,3,3,0,4,3,1,2,0.44,3,0.34,15.1,0.0,0.0,1.6,1.0,1.3,2.6,pro_learned_v5,bot_slippery
2026-07-27 01:45:56,0,10.7,0,3,4,0,5,3,2,2,1.28,1,1.68,3.9,0.0,0.0,0.6,1.6,1.6,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:45:59,0,16.6,0,2,4,1,3,3,1,1,0.40,4,1.08,8.6,0.0,0.0,2.3,0.7,1.3,3.1,pro_learned_v5,bot_camper
2026-07-27 01:46:02,1,19.6,1,0,9,3,8,2,4,2,1.57,2,1.60,7.5,0.0,0.0,1.0,3.1,3.5,3.4,pro_learned_v5,bot_rookie
2026-07-27 01:46:06,0,17.0,0,1,10,2,4,3,2,0,0.00,3,1.33,7.5,0.0,0.0,2.3,1.0,2.6,2.6,pro_learned_v5,bot_standard
2026-07-27 01:46:09,0,12.7,0,3,4,0,5,3,0,0,0.00,3,2.33,2.6,0.8,0.0,4.4,1.8,0.0,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:46:12,0,14.6,0,2,5,1,5,3,1,2,1.31,3,0.61,3.9,2.1,0.0,1.3,2.1,1.3,3.4,pro_optimized_v1,bot_rookie
2026-07-27 01:46:17,0,32.6,0,1,7,2,4,3,0,0,0.00,11,0.70,16.1,0.3,1.0,2.3,1.0,0.0,10.8,pro_optimized_v1,bot_camper
2026-07-27 01:46:21,1,22.9,2,0,16,3,6,1,0,0,0.00,7,0.59,4.4,0.3,0.0,0.8,4.4,0.0,12.0,pro_optimized_v1,bot_rusher
2026-07-27 01:46:25,0,19.4,0,3,12,0,9,3,1,1,0.78,5,1.26,2.6,1.0,0.5,3.1,4.9,1.3,6.0,pro_optimized_v1,bot_rookie
2026-07-27 01:46:29,0,25.7,0,1,10,2,9,3,2,1,1.48,10,0.88,6.0,0.0,0.0,3.6,4.9,2.6,7.6,pro_optimized_v1,bot_slippery
2026-07-27 01:46:34,1,29.2,1,0,16,3,12,2,1,1,1.42,13,0.81,3.6,0.0,0.0,6.8,5.1,2.6,10.1,pro_optimized_v1,bot_standard
2026-07-27 01:46:36,0,13.2,0,3,4,0,4,3,2,3,1.09,2,0.97,2.3,0.3,0.0,2.9,1.6,2.9,3.4,pro_optimized_v1,bot_standard
2026-07-27 01:46:39,0,12.2,0,3,5,0,3,3,2,1,0.90,2,0.79,4.2,0.0,0.0,2.4,0.8,2.6,2.3,pro_optimized_v1,bot_rookie
2026-07-27 01:46:44,0,30.1,0,2,16,1,8,3,2,2,1.27,8,1.29,5.7,0.8,0.5,7.3,3.9,3.9,7.5,pro_optimized_v1,bot_standard
2026-07-27 01:46:47,1,14.0,2,0,6,3,2,1,1,1,0.24,4,0.93,6.2,0.0,0.5,2.6,0.8,0.8,2.1,pro_optimized_v1,bot_rookie
2026-07-27 01:46:49,1,13.0,1,0,8,3,5,2,0,0,0.00,3,0.67,4.2,0.0,0.0,0.8,2.9,0.0,4.3,pro_optimized_v1,bot_slippery
2026-07-27 01:46:52,0,13.8,0,1,6,2,3,3,1,1,0.52,1,0.42,8.3,0.0,0.0,0.8,0.9,1.3,1.6,pro_optimized_v1,bot_rusher
2026-07-27 01:46:55,0,10.2,0,3,5,0,5,3,1,0,0.00,6,0.34,3.1,0.5,0.0,1.3,1.8,0.0,3.4,pro_optimized_v1,bot_standard
2026-07-27 01:46:58,1,18.5,1,0,7,3,3,2,2,2,0.85,3,0.37,9.6,0.3,0.0,1.0,0.6,3.1,2.9,pro_optimized_v1,bot_standard
2026-07-27 01:47:00,0,8.7,0,2,7,1,4,3,0,0,0.00,2,0.55,2.1,1.0,0.0,0.0,1.9,0.0,3.1,pro_optimized_v1,bot_rusher
2026-07-27 01:47:03,0,11.5,0,1,5,2,3,3,1,1,0.96,2,1.26,4.7,0.0,0.0,2.1,0.6,1.3,1.8,pro_optimized_v1,bot_rusher
2026-07-27 01:47:06,0,15.7,0,2,4,1,3,3,1,1,0.90,2,1.35,7.8,0.3,0.0,1.3,1.2,1.8,2.9,pro_optimized_v1,bot_slippery
2026-07-27 01:47:09,1,15.2,2,0,8,3,6,1,1,1,1.18,4,0.69,1.8,0.5,0.0,0.5,3.1,1.8,6.4,pro_optimized_v1,bot_rusher
2026-07-27 01:47:11,0,10.2,0,1,5,2,3,3,0,0,0.00,4,0.59,2.3,1.6,1.3,0.5,0.7,0.0,3.1,pro_optimized_v1,bot_camper
2026-07-27 01:47:15,0,23.2,0,2,4,1,4,3,1,0,0.00,4,0.71,10.9,0.3,0.0,2.6,1.0,1.8,6.1,pro_optimized_v1,bot_rusher
2026-07-27 01:47:22,0,51.5,0,1,28,2,15,3,2,2,1.10,22,0.97,4.9,0.8,1.3,8.8,7.1,2.6,25.0,pro_optimized_v1,bot_rookie
2026-07-27 01:47:26,0,19.8,0,1,10,2,6,3,2,2,0.68,4,1.09,4.7,0.3,0.0,1.6,3.0,2.6,6.8,pro_optimized_v1,bot_rusher
2026-07-27 01:47:29,0,13.7,0,2,3,1,6,3,2,1,2.56,3,0.80,2.3,0.3,0.0,2.3,2.3,2.6,3.3,pro_optimized_v1,bot_rookie
2026-07-27 01:47:31,0,13.2,0,1,8,2,3,3,1,1,4.36,3,0.44,2.9,0.8,0.8,2.6,1.0,1.3,2.9,pro_optimized_v1,bot_camper
2026-07-27 01:47:34,0,13.3,0,2,8,1,4,3,1,1,1.46,3,1.50,3.9,0.5,0.3,3.1,1.1,1.3,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:47:37,0,15.1,0,1,6,2,3,3,0,0,0.00,6,0.71,2.3,0.0,0.0,5.5,0.9,0.0,5.5,pro_optimized_v1,bot_camper
2026-07-27 01:47:40,0,11.6,0,3,5,0,3,3,0,0,0.00,2,1.99,2.9,2.1,0.8,1.8,1.0,0.0,3.1,pro_optimized_v1,bot_rookie
2026-07-27 01:47:43,0,18.3,0,2,7,1,6,3,1,0,0.00,6,1.05,2.3,0.0,0.3,3.9,2.3,1.6,7.4,pro_optimized_v1,bot_camper
2026-07-27 01:47:46,0,14.6,0,2,5,1,5,3,2,1,0.46,6,0.58,1.6,0.0,0.0,4.4,2.4,2.6,3.1,pro_optimized_v1,bot_camper
2026-07-27 01:47:49,0,11.6,0,3,4,0,5,3,2,2,0.44,3,0.51,4.7,0.0,0.0,1.0,1.5,1.6,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:47:54,0,29.8,0,2,10,1,13,3,3,2,0.65,4,1.55,13.0,0.0,0.0,4.9,5.1,3.9,2.3,pro_learned_v5,bot_slippery
2026-07-27 01:47:57,0,13.9,0,3,1,0,4,3,2,1,3.22,1,2.74,7.0,0.0,0.0,1.2,1.0,1.6,3.1,pro_learned_v5,bot_camper
2026-07-27 01:48:01,0,23.6,0,1,10,2,6,3,1,2,0.59,3,1.37,13.0,0.0,0.0,3.1,2.3,1.3,2.9,pro_learned_v5,bot_camper
2026-07-27 01:48:05,0,22.6,0,2,13,1,11,3,2,2,1.62,5,1.13,7.8,0.0,0.0,4.9,3.9,2.6,2.9,pro_learned_v5,bot_standard
2026-07-27 01:48:07,0,9.3,0,3,3,0,4,3,0,0,0.00,4,0.49,4.2,0.5,0.0,0.5,1.0,0.0,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:48:09,0,13.1,0,1,5,2,4,3,2,3,1.01,1,0.70,6.5,0.0,0.0,0.5,0.9,1.6,2.6,pro_learned_v5,bot_standard
2026-07-27 01:48:13,0,19.7,0,1,9,2,9,3,3,2,1.04,4,0.63,7.3,0.3,0.0,1.6,2.6,3.9,3.1,pro_learned_v5,bot_standard
2026-07-27 01:48:16,0,11.7,0,3,5,0,6,3,1,2,0.73,3,0.82,2.9,0.3,0.0,2.6,1.8,1.3,2.9,pro_learned_v5,bot_standard
2026-07-27 01:48:19,0,18.2,0,2,4,1,6,3,2,1,0.22,1,0.86,10.2,0.0,0.0,0.0,1.8,2.6,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:48:21,0,11.9,0,3,6,0,5,3,2,2,1.72,2,0.38,3.9,0.5,0.0,0.8,2.1,1.8,2.9,pro_learned_v5,bot_standard
2026-07-27 01:48:24,0,9.4,0,2,5,1,3,3,1,1,1.10,3,0.71,3.4,0.3,0.0,0.3,0.6,1.3,3.1,pro_learned_v5,bot_rusher
2026-07-27 01:48:27,0,17.9,0,2,9,1,6,3,2,3,0.65,3,0.81,8.6,0.0,0.0,1.3,1.8,2.6,3.1,pro_learned_v5,bot_slippery
2026-07-27 01:48:31,0,23.9,0,2,12,1,13,3,3,2,0.46,6,0.65,9.9,0.0,0.0,2.1,4.4,3.9,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:48:35,0,25.1,0,1,11,2,6,3,1,0,0.00,4,1.17,15.6,0.0,0.0,2.1,2.5,1.3,2.6,pro_learned_v5,bot_standard
2026-07-27 01:48:38,0,11.7,0,1,3,2,5,3,1,0,0.00,3,0.49,5.2,0.0,0.0,0.5,1.3,1.3,2.3,pro_learned_v5,bot_rusher
2026-07-27 01:48:41,0,15.0,0,1,4,2,3,3,1,1,1.28,7,0.70,6.5,0.0,0.0,3.1,0.5,1.3,2.6,pro_learned_v5,bot_camper
2026-07-27 01:48:44,0,15.3,0,2,6,1,6,3,4,2,1.88,1,1.10,4.2,0.0,0.0,1.8,1.6,4.2,3.1,pro_learned_v5,bot_camper
2026-07-27 01:48:48,0,22.2,0,1,10,2,9,3,2,2,1.71,7,0.69,7.8,0.0,0.0,4.7,3.3,2.6,2.9,pro_learned_v5,bot_slippery
2026-07-27 01:48:51,0,18.6,0,2,9,1,10,3,2,2,1.53,6,0.80,3.6,0.3,0.0,1.7,4.9,1.8,5.7,pro_learned_v5,bot_slippery
2026-07-27 01:48:54,0,15.1,0,2,5,1,7,3,2,0,0.00,5,0.52,6.2,0.0,0.0,1.0,2.9,1.3,3.1,pro_learned_v5,bot_standard
2026-07-27 01:48:58,1,26.8,1,0,11,3,9,2,3,3,1.62,3,1.21,13.8,0.0,0.0,2.2,3.1,3.9,2.9,pro_learned_v5,bot_rookie
2026-07-27 01:49:02,0,18.1,0,2,12,1,9,3,4,3,0.57,3,1.65,3.9,0.0,0.0,2.3,4.2,4.1,3.1,pro_learned_v5,bot_camper
2026-07-27 01:49:04,0,13.9,0,3,8,0,4,3,2,2,1.05,1,1.26,6.5,0.0,0.0,0.8,1.1,2.6,2.9,pro_learned_v5,bot_rusher
2026-07-27 01:49:07,1,13.6,2,0,8,3,6,1,2,2,1.63,1,0.96,5.5,0.0,0.0,1.0,1.9,2.6,1.6,pro_learned_v5,bot_camper
2026-07-27 01:49:11,0,18.7,0,2,11,1,5,3,3,3,0.93,3,1.04,7.3,0.0,0.0,1.3,2.6,3.9,3.1,pro_learned_v5,bot_camper
2026-07-27 01:49:14,0,16.9,0,3,9,0,8,3,1,1,2.32,2,1.53,8.3,0.0,0.0,1.8,2.3,1.3,3.1,pro_learned_v5,bot_rookie
2026-07-27 01:49:18,0,28.1,0,1,16,2,18,3,4,4,0.43,6,0.86,7.0,0.0,0.0,3.1,8.1,5.2,3.6,pro_learned_v5,bot_slippery
2026-07-27 01:49:21,0,12.7,0,3,5,0,4,3,3,1,1.10,2,0.94,4.7,0.0,0.0,1.3,1.0,2.9,2.9,pro_learned_v5,bot_standard
